id,order_id,payment_method,amount,transaction_id,paid_at,created_at,updated_at
cc6e4d01-da58-4dac-b4c3-0532177dd22e,3f524926-b947-4ff5-bca2-11b4a7f623e8,check,8326.21,16e5d832-b093-4cf5-b868-4702e8c43105,2025-08-26,2026-03-06,2025-08-13
f925d4fe-d281-4d05-a398-472232c7e193,01c44592-4afe-4bf3-80d4-5efcbdd65fbe,check,4277.41,d2544a41-9228-4cc0-9ed7-fa1c66f41a98,2025-06-10,2025-12-03,2025-10-24
b65dcebc-ea12-4b8a-ab58-cbb50aa65123,f7563e39-070f-46c2-a3cf-11cdb88629aa,check,1965.51,c737026f-eb0a-4b6a-a308-41c368bd38e3,2025-10-02,2025-11-22,2026-05-28
84130f4c-6cb5-4299-9cc5-186c22dbd9a8,ab6db3ad-13cf-49c8-8920-b9caa41d9794,credit_card,7907.61,ded4aff9-d998-4135-a555-fb833b6ae655,2025-12-24,2026-01-04,2026-02-12
baa7c6c6-783e-4576-a486-c34b0f69b539,96e0a617-6fff-458d-be78-6260a9006fb5,credit_card,5092.2,869ab427-88db-4111-a510-f17239083ef5,2025-06-04,2025-07-17,2025-06-28
6043768a-e4d2-406f-8c03-75185a806d04,6101fb6f-f7ab-4699-9f3a-d0b54c068fcc,debit_card,8625.4,ee19263a-b816-473a-a418-16236bf7814f,2026-03-09,2025-12-21,2025-10-30
7a908068-0e9e-4b4e-8a39-1a2b1a4a2471,1cab2e23-90cb-41da-ad35-a136cab45890,check,6669.19,d493e32b-c657-4175-966f-0baed0ab155c,2025-09-14,2026-04-10,2026-01-01
591433af-7254-4c33-97ed-810aa142f95f,7ab3c639-8ce6-49a7-b5be-d13db7939b72,pix,8161.13,96b613df-a555-4cfb-bea5-dd6988b3ab88,2025-08-04,2025-07-28,2025-10-22
37a7c638-704b-4bc5-94fb-fb8e6d897419,26fffe31-41e2-4026-8ff4-09f48e89f8a5,debit_card,9845.39,69e70930-5540-482c-84f7-f86c4356d00f,2025-05-31,2025-12-16,2026-04-23
4a72045d-d77e-468c-b8bb-1a1a1f4233a2,2a41e6f2-8e38-4c8e-bd13-06fc4716d34e,credit_card,612.09,f10dca66-6bcc-4f41-966e-d3bb24812d22,2025-07-03,2025-06-22,2026-04-12
123d9a5d-5785-4bee-89c3-3e6dbee30a77,ed4dcac0-e251-4f83-aa26-95b1e7f4486e,pix,5846.78,539434f2-7a22-4687-83b6-fb0de688efc0,2025-06-30,2026-05-02,2025-07-04
904adf4f-a15c-46db-9872-a3c57056f140,7ee765d5-3c17-4fb8-9edf-5e044399ffb4,credit_card,3952.27,93d5a759-20cd-432b-b5f7-6337cead98ac,2026-05-02,2025-05-30,2025-11-30
660402de-69ea-4f00-b795-69a68e70bc3e,b8e7e8ed-fa8c-4c80-8d25-e4e9f3daeef8,credit_card,5333.7,f0e3e8de-855a-4a2c-9d37-9c3f283e6ccb,2026-04-09,2025-06-08,2026-02-22
2263d765-bd7f-4444-94a2-64d0e996b625,8d4089f7-b5e5-499c-98ad-2d0c0945c884,credit_card,6509.99,46066420-5cb8-4052-99a5-0bd004f83ebd,2025-08-07,2025-07-30,2026-05-09
7aadd5f4-adde-483a-9610-b6bafa8ca4be,1e52034d-6f60-40d0-8c19-4e83a566c49c,check,3374.86,6d057916-f170-49a2-ac28-85a568e470bf,2025-11-02,2025-12-16,2026-01-04
9d95f557-bdc0-481a-80bd-9651296843f2,519686d5-88f5-40d9-8460-60d83d192c00,pix,849.97,cf935b09-9041-4b7d-a9b5-e76799f503c2,2026-03-14,2025-12-21,2026-01-30
debb363c-075d-4095-b7a5-e6eccd3aac20,432f585c-2402-43a0-a6ab-cf953b217dc9,debit_card,9988.34,d850e105-0a6b-441b-8948-5709285a3797,2025-11-22,2025-11-17,2025-06-22
874a0f10-ac76-4c20-a34b-8c4b56df80a7,ac6db820-fb89-4061-bc7e-e169d97bb656,debit_card,457.85,10991c0b-49fe-4f25-97f1-4a5c743d051d,2025-06-14,2026-01-04,2026-01-29
ce61b45b-8c8d-4f9e-a1ac-eb382d8f35e8,ee12442d-7655-444e-abe3-c0bfb996294d,debit_card,645.88,3503ad8e-1548-4894-ba23-a6136d3b8810,2025-11-29,2025-11-25,2025-10-23
aa412396-7071-4ae4-a4a5-011826516225,b852cd1e-d762-4b3c-afcd-f465482f6242,pix,7735.71,f1a9d51d-8e1f-4c10-8b5d-7b627dde778c,2025-08-25,2026-05-21,2025-11-15
7f12d9e5-862d-4ef3-b500-416acb0c1745,a2b28934-ef0e-430a-8330-8eff485aa3c1,pix,2962.97,3b48ee94-dbeb-4b6d-8a64-3c5bf4d23814,2026-05-10,2026-01-31,2025-06-08
37949968-bf0b-4b9b-871c-7b8ca92ff922,b881ebb6-c823-43a6-9e9c-36d8710e3608,credit_card,4122.13,52005e30-92aa-45d3-beed-dec1abb3e8db,2026-05-12,2025-07-19,2026-01-23
66f0c6d3-5234-456f-b17a-2a435d645654,c05ec1fa-3269-40ef-971e-30da62e29f6a,credit_card,5028.97,77eaf5b1-baab-4605-b426-365b50b1e0da,2026-04-22,2025-06-25,2025-06-08
90f86429-c7c8-43d9-95a3-9a4b5d59caa9,b43fef8c-83eb-4a48-8c11-29080c969ece,pix,2676.29,2ca7e045-67ca-4985-8d9f-6d78e9420e7b,2026-02-24,2026-04-02,2026-01-19
517dde30-3632-48e8-9793-43f32b0dfbd0,9504d672-f87e-4f75-aa3d-3bcc3acb94b4,credit_card,9081.64,1d37956f-d041-42fc-8be2-3d128a39c30d,2026-03-06,2026-05-04,2025-10-15
0556a530-d136-47d4-9131-cc147c8adec0,f81aa091-2632-4539-9af0-869e6e64d5ee,pix,1333.51,848bcb37-7097-4555-9f1b-0079d47894f7,2025-05-29,2025-11-09,2026-02-19
2e89b743-4e69-4eb5-b17f-9757cc5b0b11,58f60422-7696-440b-9bec-4743948fcb58,credit_card,5159.14,49514843-263f-4759-aa3f-260cc2a95d23,2025-10-11,2026-05-23,2025-12-20
a0c4381c-f45d-4976-b403-8902d43b6077,040cfea3-e446-422c-9496-31bd873f67ed,debit_card,6373.67,c9d850f3-20d6-4b83-b09f-fabec8476c40,2025-06-16,2025-10-03,2025-11-20
6f0c635e-b12f-42f7-ba04-9bbea6413331,91b9456b-3234-4fee-8e2b-486fb404dc7a,check,9157.26,775a7615-2510-40e7-9e4d-b294e199d68d,2026-01-28,2025-10-06,2026-04-06
79e9bb5c-6bcc-4044-9ca1-e157ca6fd039,e7d068e9-d6e6-47a7-8701-f1add3c41bce,credit_card,9299.07,41dc3e9d-9662-4fc5-a012-8a79b641a314,2026-05-02,2026-04-24,2026-05-13
8f1d910e-e0ee-437e-be79-bc136e1ced51,c9d95c94-d7de-4961-a6f9-7d5d9e8c6367,credit_card,3076.54,8b4b04c2-a04a-42b1-9fdf-79e8ed5a2961,2026-02-19,2025-11-18,2025-11-28
02f8d42a-2590-4395-8a24-4fe835c231f9,0dadaeff-111f-4b94-a2de-3d3d4ee7d10e,credit_card,8608.72,b55ef9f1-3b65-47b2-b281-72ba1956975b,2025-06-18,2025-12-28,2025-09-23
dc4db1e5-fb7f-4935-8946-0ad8b6871833,676ddc27-5189-4a1e-8839-5cc37fca700a,check,2905.51,354ca8ad-261b-4911-84c2-e2bb99a5c3a4,2026-03-14,2025-10-02,2025-09-07
b2c8991f-ef40-45e3-95b5-41d74b425c52,301adb5a-6801-4532-b1b5-43a68cf44bda,pix,6359.95,8c0fcf26-e3ee-48f3-be6d-a74fba425ee5,2025-06-17,2025-12-26,2025-11-12
468acbf6-ac31-4e33-a85b-3f4e32dca091,07d00118-d948-4a40-88db-c4cacdb737eb,check,6717.85,822f5b82-6745-4082-9ac5-c8008f51f8b3,2025-11-28,2026-02-25,2025-06-27
3be4a83b-dad8-440f-a16f-04a053ae9f14,24a06a6c-2a6f-4ccc-b987-7befb62868cf,pix,9698.58,20bac0d0-add1-4a79-8aa5-e3018ef95dce,2025-11-03,2026-03-17,2025-07-04
e57246a2-7130-4004-a53d-bd0ccd082d2f,ea763ee6-0827-4fab-af57-2402420d28e9,debit_card,6613.89,5627376b-c5ad-49af-8252-dd0f64376d24,2025-11-08,2025-05-31,2026-04-05
56493977-d1da-44ef-ac75-5bafc79171d2,895f4d54-74da-4cf2-a850-b8b0b3f4ad52,check,6685.83,1a198990-324a-422c-8656-3756ed88ae39,2026-05-24,2026-01-22,2025-06-28
1092b559-50d2-4d06-88db-1e9592452010,8b7afdd7-d356-47aa-a627-3e1fce927bb8,check,2877.59,eddce7f9-f04a-49e9-8f3b-ef341c2fa29b,2025-10-05,2026-01-21,2025-06-02
81e853f2-6ff4-45c9-b9b2-7fd32c9c4747,d2fbede5-1180-4c8b-ace5-512c25de796e,debit_card,8510.71,b7798153-d6dc-4340-9384-291f908dfdfe,2025-11-30,2025-11-15,2025-10-17
854e6ffd-6c91-4db5-967a-21b23bb299e6,32e3adae-cedf-4789-a4a6-17e34c2ce261,credit_card,8227.76,31846890-6417-45d5-97ec-0a9ab2a7a058,2026-02-14,2026-02-06,2025-08-10
a5574929-9077-4e25-b3aa-f8df2db15418,136ba8f7-58f6-400e-987a-3d6c4153bc56,credit_card,3624.21,1a5f7afd-adbd-4675-ac87-34adfabc30b5,2025-06-08,2025-08-17,2025-11-03
1b0739d6-1a37-4896-a721-376eaa14f1fb,2cd70370-e21e-474e-8b0b-485fdbd80ff4,pix,4638.2,bb80e180-7b02-43e8-881c-775ac5252c2f,2026-02-15,2026-01-05,2025-06-10
d61025cd-b40d-44c4-b710-c994e485143f,20522c6c-03f0-41bd-a3fc-25f1d673405e,debit_card,1079.98,d057184f-c776-4c90-868d-d26493a53aa1,2025-09-27,2025-12-21,2025-11-05
a31a3ef4-35ad-4b5e-be6b-c8f187594cca,1e93a4c1-bc04-470c-9177-c466dfe7dfc4,credit_card,4559.1,690d7b8b-0a61-482f-8829-d28b282a6be7,2025-12-04,2025-07-09,2025-08-19
432add0a-4386-434f-8cbd-1e1c481a6709,22cb288e-6e81-4878-b918-626342eba58a,check,221.05,3ee42c8e-65e9-4fcf-8be8-202ba2583307,2026-01-10,2026-03-06,2025-07-16
f36e733b-25c2-4b15-9bed-0285bbf064f0,f6f428de-c988-4bbd-9ce4-07621c980512,credit_card,9916.79,7a98b954-de7f-41e9-83b8-5a39db15cce6,2026-02-06,2026-02-28,2026-01-20
b6055416-b2d5-40d2-944f-4bcf51829d03,fb97b85e-fba5-42cd-a8e7-9865713414b7,check,5117.66,8335e17a-ca2f-4741-aae5-2b801e75ec79,2025-10-22,2026-04-11,2026-04-01
5907c7a0-cf4a-43b4-b1c6-2de559999390,ac3d9b3a-505b-44a4-9ef8-445e6016ff22,debit_card,4199.16,ea14e6a1-0e7e-4c69-a219-c4abb017e9f8,2026-05-23,2025-07-28,2026-03-15
ca4642bd-f0be-4ae3-8af3-2c7d815e743d,da3117d2-1f99-416a-a25c-6b0ad14aa421,pix,173.31,ca82fcea-4d28-4101-aa35-03a4b028275d,2026-04-12,2025-08-12,2025-06-07
06ac02b7-ee20-4b1b-b42c-599e0d47568d,91b9456b-3234-4fee-8e2b-486fb404dc7a,credit_card,9157.26,26db4027-6da0-4fe5-9b0b-69c700acb699,2025-11-16,2026-03-03,2026-01-20
07f9cc58-8ddc-4fd8-bb05-02fe24761fb4,ab06d534-d90a-4e20-a1d6-505c4160adee,check,1240.66,276bbb73-e69d-457c-bea1-d7d2809b1d2f,2025-05-30,2026-02-15,2025-10-27
c5e8be18-c071-4f6c-bd59-7dca649ff101,c8fa418c-1e91-40cc-a011-2db3b80dd0a3,pix,2938.21,1b92e6a8-386b-49dd-8556-9db73cdbe302,2025-08-22,2025-07-12,2025-08-26
32e5aaa8-89c3-4dea-b9a4-a68d64ddf9ff,92fb7fb4-307a-4331-9032-f62c3aa591b3,debit_card,8182.32,69fefb9b-9672-4921-ba6c-3c88996b8eb3,2025-10-13,2025-06-04,2025-11-27
51c18c0c-2859-48af-910e-0822c0eb35fa,23eadb99-4f68-4498-82c6-0ef30d453b5a,check,3602.55,3797009a-b4cc-4bc6-bd77-61b79d727a0c,2025-10-24,2026-03-18,2026-04-10
8a0f80c1-cec0-418e-9999-a0f74057793b,8d8d7fac-141f-41d4-9fb0-485337480631,check,7897.96,dbf53d3e-c767-4981-b7fe-2095c7faf903,2025-06-22,2026-01-21,2025-12-09
c3ce0554-318b-4c2c-b687-7957fee4325c,af94e81c-cad5-4297-9b4c-cdd73fc050f9,check,5449.14,3e28761a-d407-4cb3-9e77-d756a02101ef,2025-07-30,2025-11-29,2025-10-31
a585aeec-baaf-499e-980e-216270b45b26,2dd3e077-ddd5-49da-8e40-d54d7ac4e385,debit_card,8333.69,546d5b88-0c88-4240-a997-49b9e210852d,2025-06-27,2026-05-02,2025-11-16
a396a143-2ded-4881-8fed-966d213384f4,c1fae2fd-93dc-43de-95a2-d8078b1cc49b,pix,8706.48,1d45b0af-4cf5-4297-9087-09728dca749b,2025-08-26,2025-07-17,2025-08-13
6a85fbd3-cfa8-4f4b-a93a-6edbfd365fb5,859395bb-e56f-48fc-97fe-b9c15a8c5fde,check,6227.3,8bc6f755-6de9-44ee-a64e-87995ac6a464,2026-02-25,2026-02-20,2025-08-27
76cbd0ff-7b35-4fe7-b847-63654e53cdc7,275ad1fd-2d98-49e9-91e4-01a6dec368d1,pix,4769.28,715c615d-f413-4745-bb76-2f21f28005e3,2026-03-21,2025-09-11,2026-02-03
87b72da3-4f4e-4014-bd9e-7f6c80b0b597,1a0c9e2d-74b1-46f5-8449-1dcf3ee89d53,check,4066.05,a7fc419a-2f61-47ed-85e9-98342b4d76b6,2025-06-21,2026-04-17,2025-12-03
aad14420-5561-4195-b48f-79b839523b61,fb97b85e-fba5-42cd-a8e7-9865713414b7,pix,5117.66,84498db5-4483-45e1-b0a1-012a846ab078,2025-08-22,2025-11-03,2026-01-31
6858c5ab-c89b-46a7-bc22-eee6bdcbb708,460251f6-eaf0-475c-bb66-cec56a8c57c5,credit_card,6229.54,2fd84b97-a129-4dfc-b98e-6a58bc3a43cb,2026-04-30,2025-07-05,2026-05-08
26dccdb5-2089-4a70-9c33-13853232790f,b198fe9a-a5ed-46c3-9e18-a155976d558a,check,7404.46,d049a3d6-f637-40e0-a8a5-ab493c97a557,2025-09-16,2026-03-09,2025-11-27
0b26fb00-a6e1-45a5-9388-73d52e2891bf,45423d50-6c43-444c-971d-ce8bab9e90cf,pix,4637.83,65f8ba04-3678-4b88-86df-91d51846d1aa,2026-01-07,2026-05-21,2025-06-23
6b518bcd-1491-4794-b764-796f6e8b56c5,2b4a814c-5f17-439f-b4f2-e6a66b655d3b,credit_card,8096.42,0b01245d-8286-4bce-b0f8-a921fce78e8c,2025-11-05,2025-10-04,2025-11-16
af34bf16-ad46-4a18-8bac-09a313259ed1,e49e376f-97ab-4cd7-8369-9eee52f69836,debit_card,3157.85,5109cd16-3221-46d9-bcf3-da960f418b64,2025-08-12,2025-10-07,2026-01-19
61fc76ed-9f62-40ec-b62c-290e5f728deb,0f806046-3ead-4342-8e87-efe29458e497,check,3615.35,89616763-322f-43c8-82bc-c855f20de57a,2025-05-29,2026-01-15,2026-04-23
db4c9e71-ee61-4dee-ba98-696aa76531ba,676ddc27-5189-4a1e-8839-5cc37fca700a,check,2905.51,5ec3c812-06a9-4466-9316-8ba437fa37ea,2025-10-18,2026-04-01,2025-11-11
d4da280e-2638-4545-a014-37a7766f7e9d,2b365453-c8cb-4829-8a3d-e82eb9b71690,pix,6557.98,e9f5c3fa-dcae-47ff-b080-305cb3fbf1c7,2025-11-08,2025-10-29,2025-09-27
162e1e1d-0ab0-4b01-932e-2a91ad0e641a,5c2387bb-a098-48ac-97d0-1963e25096e0,check,5964.17,3677c4be-b111-4710-927b-ce9b5f1b4fd0,2026-01-03,2025-07-26,2025-06-10
829bd56d-cc40-4bee-80d0-1fbd6c34fc06,e75c32ad-a240-46a0-8ce6-560344366225,credit_card,259.2,eb10c321-4927-4fe2-9795-21d55e285cd2,2026-01-02,2026-04-28,2026-04-15
be4c8ebf-5d2d-4499-87b2-27de5e820b65,c18a0bb3-04f6-48f1-892f-563d614246ed,pix,1492.17,9381dc25-cc84-4baa-91c8-1aa7934706ca,2026-04-03,2025-12-15,2025-06-16
0c4b740f-af89-4a21-b640-33690d38f8b3,d7d16f49-6633-40f7-8dec-63bafbfe4c2f,debit_card,7092.44,c02ad602-2423-488f-94ca-03f2b1e5f078,2025-11-06,2026-05-06,2025-06-01
3eb20055-6b9d-4f60-aa5c-b28dc4fb830f,233b0906-ad89-4d07-9da2-1670be89cb44,debit_card,7375.09,582e6504-baab-4010-acee-3c1bc03ece91,2025-10-28,2026-01-23,2026-03-26
90053eca-1194-4032-a8c6-5e8c18b2296c,3d724234-2a46-4d89-bfab-26101869da1f,debit_card,6667.4,678355e3-b96b-4100-bb58-49ef07d096e8,2025-08-06,2026-03-29,2025-09-10
e00a90bb-62d3-4afa-bbeb-391135ea7ef6,49f64f97-2987-40f8-91db-ee74b0636c54,credit_card,18.4,aceb4317-74e9-46e8-89aa-dd42f3034b17,2025-06-28,2025-08-21,2025-08-26
e9147ed7-0bfc-411c-a45a-0f2f2333663d,b881ebb6-c823-43a6-9e9c-36d8710e3608,debit_card,4122.13,369878ce-57e7-4d64-adb8-694c770117c2,2026-05-08,2025-08-01,2025-09-17
5919d05b-962c-405d-9abe-e0462204decb,4258fa5f-6d94-4ca6-968a-0f86d633b324,check,1430.85,734c48a8-f2aa-4ed4-82bb-cfa5a368a381,2025-11-04,2026-05-24,2025-07-03
c675adf1-da42-42e4-9907-9905e3163091,4f443193-a24e-421e-b8fb-182b62ce45d4,credit_card,2782.82,eff162ac-c42a-4005-9958-a3c195a23321,2025-12-15,2025-10-06,2025-10-18
5e26cf20-cdd7-4881-bb91-6feafea1f0dc,9d337328-c0e6-4e43-ad02-ef25c4150e69,debit_card,2819.18,b8ada9f6-5757-4442-922f-996237798a4a,2026-05-22,2025-06-20,2026-04-27
b5591344-7eef-492c-b227-ba0964b2c53b,01c44592-4afe-4bf3-80d4-5efcbdd65fbe,check,4277.41,c4065953-9e43-4ae2-86a5-f002ce16848f,2025-05-30,2026-03-28,2025-06-11
00f10efb-c94b-4f6a-9371-b7cd193afee0,0d06e308-01c6-41da-889d-d44adac4ec5e,credit_card,7655.86,aa4d8663-5ac0-46c9-bbc5-85b2a522b236,2025-06-22,2026-02-12,2026-03-16
1e5f3981-ca89-4498-9d69-508a0da85ad8,d6411315-e386-4ba6-9c52-f7e7cd1c194e,credit_card,5865.14,5973f387-f605-4d44-86f6-bde5c7c694e1,2026-03-12,2026-03-31,2025-10-20
0c9f73d7-218e-4d2a-a972-00e3d82d9fe9,f6dd31d9-a6b8-450b-8fd8-a053fda30f14,debit_card,4430.82,dd2f16d6-140f-4ccb-ba18-580b7b4c5df3,2025-10-08,2025-10-17,2025-10-05
02511d9e-45d7-4ec6-b3a8-9fd4fac0f10f,dc71180d-250f-4c6d-a7f2-92eec7677a85,check,3104.97,cde56227-a577-420b-9c8d-cc10f4438bc2,2025-12-18,2026-05-07,2025-08-02
54843829-fe54-40ba-a2b1-dce835ccf7f8,6360b11a-6d97-4933-9928-16f3af47d1fd,pix,6172.32,a38e648f-9344-43f2-ba80-fc0d5ee4dc37,2025-08-01,2025-08-23,2025-12-19
7090308a-bd6d-47e7-b956-2581205010fc,279003d9-5a19-4113-8989-17253eba148c,pix,4918.5,c39e1bc5-7567-4b9c-899f-f7b58858ec7f,2025-08-02,2025-09-22,2026-02-12
7106ba2b-0788-4a58-8af9-85460e6e2442,7ea371e6-cfca-4a33-a26a-10e65d464a01,pix,5370.99,2e2cd278-2e19-4b2d-800f-44f84c320433,2025-09-19,2025-09-15,2025-07-03
6af161cd-b5c5-4cec-9b66-3d154fa5fc81,6f6b2ec4-a0ca-40c2-a6e5-7bc3d1545fe9,pix,7973.32,7a3d0c95-405c-4d72-b0df-7b18879403c4,2026-03-13,2025-06-02,2025-11-16
152ace4b-e019-4ca1-9d1b-2b550a584f69,ee45cb83-7e32-4873-b67d-08632c4bbf00,debit_card,6473.16,36f68713-2aef-4b78-a134-7d561b5f9ee7,2025-06-28,2026-03-25,2025-09-13
5f1773e3-1c5b-4604-9075-9d2dca3113b9,8d517ce0-65e8-4e32-872e-5b87ec68fa3d,pix,6544.23,96e42d8a-087a-4775-8523-0dfae068fa49,2025-06-03,2026-02-18,2026-03-08
f895fbf6-cfe6-422c-a73c-96e9622fb58c,2cfbf73d-d425-4b26-a03c-3c5f86b61030,credit_card,9663.34,2449ede8-3882-4a28-8332-3e2787793f1d,2026-02-20,2025-12-06,2026-01-31
e73b2247-fb6b-4313-81cc-3cb9bdc314df,3c7bab32-1b72-48de-b574-6480e050fc82,check,6917.85,2964a7bd-841e-4040-9d86-5a002ae810fd,2025-10-18,2025-08-05,2026-02-08
777c3b33-b875-4629-a148-166d07474087,10a9195e-119c-4955-a45c-62c8a9fa4f3a,check,6900.63,6866114b-5d9a-422a-8b7c-8af5ec127469,2026-01-16,2025-09-10,2026-01-25
86efa8b5-1dd5-49c6-8889-b182731c3d1b,336c1eb0-3907-4be2-99f0-4d53e47f616a,pix,622.36,6c0358a6-0de4-4f7b-8f34-4e8fbd112e44,2026-03-05,2025-06-22,2026-02-24
52242357-8170-4f9e-8c9b-18b4f1188b2f,bfdb0008-f51e-4969-9846-5397620bdb95,check,8597.08,b140d9c2-27f0-4b3f-807e-41bbd06743e9,2026-01-19,2025-11-08,2025-11-02
00d31ba0-159f-4d79-a94b-bdcb427e3331,4001a72e-98fb-4dae-88ce-8cb066a24683,credit_card,6532,6369a8d0-1a3d-41e6-b504-f674ddea705a,2026-03-05,2026-05-28,2026-01-13
8028011b-b2c0-47ff-a44c-8fef1157c710,4c5daf46-ac94-4227-bc98-9844bd09e9fe,credit_card,4513.28,215178e5-ff11-4029-883a-cf3f6ae3d3f2,2025-11-21,2025-07-15,2025-10-03
25638e10-8e64-4ca9-b832-306cbfa5a41d,7d651f6a-b6ad-4c37-be5c-87fbe3197daf,pix,4524.31,b8b2f007-78c6-4861-a52d-4cd0f7c79375,2025-07-23,2025-12-26,2026-05-04
9336ad77-f7b5-40c5-a020-ded017a811ba,b26c6575-9aaf-4083-aa0e-6158f207bf24,credit_card,6422.13,0811b43e-b003-4ec8-993d-5b862bbedb08,2025-12-09,2025-08-18,2026-04-04
cd2a6457-5098-4b80-9a5c-1e1da4d9a908,842394c1-3540-4031-8f23-7d0b5ae954f7,check,9656.7,fd3c6d35-9e16-420f-bd53-7f99bfbde103,2025-07-30,2025-07-25,2025-11-28
ef03e8fc-47fd-4350-b784-5d49a4472407,ef1d3506-de8c-4321-95f2-a2fcdd81aee1,credit_card,1142.91,e252a021-193a-46a8-9e27-f304cee5dba7,2025-11-22,2026-01-27,2025-09-24
472be38f-c0cc-4874-9660-5c6ea2bffb68,316b2ce8-e85e-4775-943b-2142a4cf188d,pix,5026.76,9afcaced-1a3a-4d1b-aaf6-52d272571811,2026-01-30,2025-10-17,2026-05-19
e3c75bfa-80a8-462e-a298-265915c58f98,3616aea4-9dcc-47cf-bb61-115a311b7801,pix,2841.1,a952f6ea-e7b9-419b-ae4f-94a0134384ac,2026-02-24,2026-02-01,2025-07-02
3ab77698-2df9-4cbb-8238-eb806e00146b,a8c9c6a1-e21c-4da6-841a-c5b9858a99f6,pix,626.95,b50336d3-2ef2-4c4d-9b60-41f3435695f4,2026-03-16,2026-02-14,2025-10-21
6cfae429-bd1f-45b6-b519-a208f72861c8,a125ac01-4ec5-416a-96aa-08636d568a11,pix,9891.78,1af6af2f-952d-41a5-9393-a7767752aa2a,2025-11-27,2025-11-19,2026-04-28
e928b21b-c274-4244-b404-02a57fd87fca,94828428-ec90-41fa-8783-9884017a32f7,check,1095.44,a0eb3f85-ea33-433b-b9ee-97fe2b3aa3fc,2025-07-19,2025-10-22,2026-03-23
341d157d-e124-4f35-a60e-844963478aca,92dc223c-a7db-447e-844c-64313b3d4e29,debit_card,6049.09,fc479283-fa42-4343-8d0c-c93f694abe9e,2026-01-19,2025-06-15,2026-01-18
a9c3d898-ed4b-433f-8113-1ed9bdaa2713,6814eeff-eba4-42d2-97e4-32fb15cf0494,credit_card,6998.1,856ce0ef-8ad5-485d-8f0d-7a66d296df28,2026-02-03,2025-12-24,2026-01-04
50566e15-e52f-4378-a192-419ffbabc6af,cba55283-1886-4a40-9434-eb3cfda5d3d9,credit_card,919.57,d4c590ad-8552-4671-ac59-de230c9072a5,2025-09-16,2026-05-24,2025-12-28
3d10b689-403d-462f-851b-8d07f4c73b5e,200c5468-b12c-43ae-9054-607e94b81a08,check,3532.01,9943bf84-dd05-4ec2-995f-b2e127ebf2b0,2026-04-24,2026-04-20,2025-07-22
14d7fbdf-92db-486d-b841-a69a066cf91f,7aaf963f-655a-4f74-8229-62b8bdd579da,debit_card,5904.23,2c2a9660-0a5a-40ce-a5d7-0c417d090c93,2026-02-10,2026-03-14,2025-06-05
3241ee5d-4236-4df7-a01d-a9479fc419aa,972ae1de-25a6-4ffb-ad73-1299e905fcbe,check,7008.66,a7036a54-67d9-4eb6-961e-478a659d417c,2025-11-22,2025-12-04,2026-03-28
fa5ed136-cf59-4456-b891-52189fe2dc0c,156e7411-d632-4917-b4ec-d49980dd7a7e,pix,1085.78,fbffe110-8db1-477c-ac53-d532f6484954,2025-10-07,2026-04-05,2025-08-16
0b3ab785-9047-49a5-8b0d-d3ff7ad03e95,233745b4-a329-48c3-9bfc-84a9e2c03c20,debit_card,8557.6,1f94f757-e013-47f2-a5a5-14dc67c4959b,2026-04-28,2025-06-07,2025-08-11
a0b5108e-ee94-4c6b-8d1a-9ee1dc704eb8,81ba48d7-7840-4527-829a-3851a89ff0ed,pix,9467.64,79a2a20f-bc33-4646-9c5f-90ac39bd084c,2025-06-15,2026-02-26,2025-10-18
7b3b4384-4547-4f70-bb69-8c29610deca0,fb0bb31e-b4d3-457a-bcfc-ed0234e3cbf3,debit_card,4560.18,476ef4e6-a698-493c-a356-21c89b86bea3,2025-11-08,2026-03-09,2025-10-07
791edff3-693c-475b-abfd-632f70eccd98,49f64f97-2987-40f8-91db-ee74b0636c54,pix,18.4,b6c6dbc5-9fe0-4a03-8576-d8ad054d6645,2026-05-10,2025-10-12,2026-05-10
df03bef3-cbbf-4396-9aba-fe1beed68cbc,8b7afdd7-d356-47aa-a627-3e1fce927bb8,debit_card,2877.59,4b47ca11-d643-4b36-b1cb-aae4db93a735,2026-03-21,2026-04-07,2025-06-16
bc0f53fa-ada7-46ec-8290-feb225c57fdf,e8e82e58-1618-4380-8387-2605d0bd676b,debit_card,5638.46,187f3755-14d6-4acf-a84d-60b4c4b5e297,2026-03-11,2026-05-26,2025-11-02
dc67386f-dcab-43fb-bba6-92569773ef51,fb66f12f-1b66-4db6-b0e4-d026d6a74fb7,debit_card,5922.66,6b976ebb-f494-4772-b987-46a42518d7b7,2026-04-03,2026-02-03,2025-12-12
4e7d4e2e-4294-470c-a040-2e986bf6e873,ec4a1325-69aa-4836-8664-3f3f1cd8e08a,debit_card,1967.1,dd6f4017-0278-40cb-b946-9f833526e2e5,2025-06-02,2025-12-27,2025-06-12
fbf90ca3-5ce5-4a5b-8aa4-9f28f6ac6298,db422da3-f422-45d6-97ee-ab9efbc4c47b,pix,3935.25,602b879c-4f1b-4a2d-a088-d0493643269d,2026-01-05,2025-09-18,2026-01-25
945514e0-b07c-46f7-a35b-09ce511f5812,7ad6edc0-c52a-4f51-95f1-2361c928d3df,pix,9589.59,28f44646-30cb-4c5d-83e8-115abe5c1bfd,2025-06-15,2026-04-19,2025-11-01
